id,recipeId,masterId,nameText,quantity,unit,isOptional,substitutionGroup
"e9c4b962-1c49-56ad-ae20-bf67b77d4c84","55fdd92b-7a41-5718-a08f-2ba6ee038e58","74e75ad3-e6fd-50c5-ab10-bd85837d7a71","대파","1","개","false",
"e3bc4911-1210-594e-af51-87fc2e313afa","1faa32f2-08d1-5613-ae20-679a2c0c9c0f","38fe51ef-ea4d-554a-a12c-bb0cbdee0fda","닭고기","1","g","false",
"1b072389-79bd-54af-a0fc-11bb0e8efcef","1faa32f2-08d1-5613-ae20-679a2c0c9c0f","eed38381-5997-57d0-a926-e89b837b331f","감자","1","개","false",
"7dd33070-1dfb-5c2c-a192-30fcd0e847d8","1faa32f2-08d1-5613-ae20-679a2c0c9c0f","7e571cf4-2dd4-555a-a061-8d562471268b","고추장","1",,"false",
"518ed6f8-4fad-5c89-ad5a-eb0a21e69b8f","1faa32f2-08d1-5613-ae20-679a2c0c9c0f","1f962203-6e89-5d18-ac5c-0700b39b70e1","당근","1","개","false",
"20a4201f-c4a6-5258-a25e-dfaa0b10101c","5f5f8f80-0a45-5917-a8d3-a8c03ad58120","38fe51ef-ea4d-554a-a12c-bb0cbdee0fda","닭고기","1","g","false",
"368e1986-6ee6-5654-a5e7-7818a18baa63","5f5f8f80-0a45-5917-a8d3-a8c03ad58120","71a92339-42db-5de8-aa16-ce1e983bfb53","간장","1",,"false",
"956b4001-d015-5dcd-a171-97f9a2055387","5f5f8f80-0a45-5917-a8d3-a8c03ad58120","08c14764-fbdd-589a-ac84-de052d99792c","당면","1","봉","false",
"c391c20c-fb34-53bd-a6e2-5a2513eeacc2","5f5f8f80-0a45-5917-a8d3-a8c03ad58120","eed38381-5997-57d0-a926-e89b837b331f","감자","1","개","false",
"6111e4ca-d64e-56f5-a54f-ed0b06571be4","71d1e68e-60c9-5adc-a496-a8797b5b44fb","40ef0253-9be8-5d94-a011-32638a2ea001","오징어","1","g","false",
"2d4b167a-7fa4-5063-a975-a3439879b8a4","71d1e68e-60c9-5adc-a496-a8797b5b44fb","7e571cf4-2dd4-555a-a061-8d562471268b","고추장","1",,"false",
"970802ef-8eaa-50ca-a362-f335a7659ffa","71d1e68e-60c9-5adc-a496-a8797b5b44fb","f15b1235-1488-59e1-ad2c-e211b6e6e7d0","양파","1","개","false",
"5a3a5f54-3e9a-501f-aabf-ca4981c63853","71d1e68e-60c9-5adc-a496-a8797b5b44fb","74e75ad3-e6fd-50c5-ab10-bd85837d7a71","대파","1","개","false",
"29ce8f65-129e-5c5d-a773-3370334c0e76","574697b3-7bd3-51f7-a2c8-d36d60a4d13f","2cc24c1c-5679-5754-a94a-125cdda3c1b8","낙지","1","g","false",
"3dfb053c-9c55-5d9a-abb8-b39efde69f6d","574697b3-7bd3-51f7-a2c8-d36d60a4d13f","6c28ecb6-957c-580d-a995-d88c889163b8","고춧가루","1",,"false",
"3310e563-ab92-5568-a756-deeab523eb1a","574697b3-7bd3-51f7-a2c8-d36d60a4d13f","f15b1235-1488-59e1-ad2c-e211b6e6e7d0","양파","1","개","false",
"7c2deace-cd24-5612-a591-38d78d5b9489","574697b3-7bd3-51f7-a2c8-d36d60a4d13f","74e75ad3-e6fd-50c5-ab10-bd85837d7a71","대파","1","개","false",
"9af759ed-3b0d-5eb5-af72-2fbeb7eb47f8","6a781155-f510-573e-a53f-a2a1dfcd95b2","98f038ec-b21d-5f97-ae7c-08104685ce06","두부","1","개","false",
"196e1468-a495-5eca-a58c-7463a12b6559","6a781155-f510-573e-a53f-a2a1dfcd95b2","71a92339-42db-5de8-aa16-ce1e983bfb53","간장","1",,"false",
"6de5e43f-a95a-5006-ae1a-7d93a4ca5b77","6a781155-f510-573e-a53f-a2a1dfcd95b2","6c28ecb6-957c-580d-a995-d88c889163b8","고춧가루","1",,"false",
"208896f1-2bec-5233-aec0-36e0d9dbff5d","6a781155-f510-573e-a53f-a2a1dfcd95b2","74e75ad3-e6fd-50c5-ab10-bd85837d7a71","대파","1","개","false",
"5d2db688-7afe-58c6-afda-0f89c297ae47","89017298-4e7a-5b0b-aa46-74bfacc3c95d","eed38381-5997-57d0-a926-e89b837b331f","감자","1","개","false",
"3e00bfbc-8fb2-58a9-a454-79100a701893","89017298-4e7a-5b0b-aa46-74bfacc3c95d","71a92339-42db-5de8-aa16-ce1e983bfb53","간장","1",,"false",
"c0fb3d3b-841d-520d-a3b0-2f1ba2b7922e","89017298-4e7a-5b0b-aa46-74bfacc3c95d","15c9d8b5-a8ff-51d0-a012-8cfed3126206","올리고당","1",,"false",
"8e7e3ea1-6e22-5fac-a438-12629380f393","89017298-4e7a-5b0b-aa46-74bfacc3c95d","56b26728-0ff9-5471-ab17-c74d8dd338a8","깨","1",,"false",
"465914ca-5700-5c51-a70a-e4f003649ea0","f8ec7372-3bd3-586b-af7d-f96ac3dd2d61","b7a3b8dc-8f88-5b62-af0d-9fe6529cc776","연근","1","g","false",
"441438c8-35e0-5c8d-a20f-00cd6457d022","f8ec7372-3bd3-586b-af7d-f96ac3dd2d61","71a92339-42db-5de8-aa16-ce1e983bfb53","간장","1",,"false",
"784d1fea-383e-5e3e-a7f4-690d78581cc1","f8ec7372-3bd3-586b-af7d-f96ac3dd2d61","15c9d8b5-a8ff-51d0-a012-8cfed3126206","올리고당","1",,"false",
"836d8a0d-b1ff-55f5-a7b7-ccdf35c1eef8","f8ec7372-3bd3-586b-af7d-f96ac3dd2d61","56b26728-0ff9-5471-ab17-c74d8dd338a8","깨","1",,"false",
"e25b7cc0-e42d-5ee7-ab26-7d25777d5406","0026ba35-cdd1-5075-af97-c42aefefdf0b","e2302200-1f3b-5428-af4b-f6d39969e319","장조림용 소고기","1","g","false",
"d2d8bf67-1895-5af6-a7ea-e9ff724a3018","0026ba35-cdd1-5075-af97-c42aefefdf0b","71a92339-42db-5de8-aa16-ce1e983bfb53","간장","1",,"false",
"61a29be9-f83a-5258-ab38-2205864d3b1a","0026ba35-cdd1-5075-af97-c42aefefdf0b","73de1c78-34f5-5bf8-a3ef-2052107a7860","달걀","1",,"false",
"f49ffce4-2994-5863-a955-581156c9c058","0026ba35-cdd1-5075-af97-c42aefefdf0b","489718a1-9ce7-5bea-af8c-642995c48eb4","마늘","1","g","false",
"56ff3c6f-27d0-550d-ae7f-452b12cdddf3","90c976bf-e0fd-5dbc-a37a-1353c31c787b","68534698-a2a7-5dc7-af4e-fbbc8888b928","밥","1","개","false",
"b156a220-5d0d-5104-a109-3f3bdafce708","90c976bf-e0fd-5dbc-a37a-1353c31c787b","e98bde9b-25a7-571f-aa02-68f40a064d30","김치","1","개","false",
"2ee838df-fe5e-5eca-af97-e493fbb8e24f","90c976bf-e0fd-5dbc-a37a-1353c31c787b","73de1c78-34f5-5bf8-a3ef-2052107a7860","달걀","1",,"false",
"6ea2a84a-517c-5f3f-a913-81f87fa4acbc","90c976bf-e0fd-5dbc-a37a-1353c31c787b","74e75ad3-e6fd-50c5-ab10-bd85837d7a71","대파","1","개","false",
"faedca79-51cf-5f56-adf1-7a6a9b616146","522ef4de-9267-57a5-a5d7-bb8607591741","68534698-a2a7-5dc7-af4e-fbbc8888b928","밥","1","개","false",
"90b18a8f-ea51-5d55-a2d7-494231a418e7","522ef4de-9267-57a5-a5d7-bb8607591741","b5cadb5a-2af6-5e37-a807-96e027486820","새우","1","g","false",
"74675b13-424b-58f0-ab73-a5d43d24727b","522ef4de-9267-57a5-a5d7-bb8607591741","73de1c78-34f5-5bf8-a3ef-2052107a7860","달걀","1",,"false",
"f13585bf-815b-5b7d-ab3b-1c3e2028a63f","522ef4de-9267-57a5-a5d7-bb8607591741","74e75ad3-e6fd-50c5-ab10-bd85837d7a71","대파","1","개","false",
"5035b872-cda2-5df3-ad35-76c9c8af2222","fc769196-2ac9-5391-a21a-69e1da3a6411","68534698-a2a7-5dc7-af4e-fbbc8888b928","밥","1","개","false",
"466b21c4-7848-5065-a01c-2a53d104cc37","fc769196-2ac9-5391-a21a-69e1da3a6411","73de1c78-34f5-5bf8-a3ef-2052107a7860","달걀","1",,"false",
"c3282791-71ae-50ab-a657-95c405c1cc0e","fc769196-2ac9-5391-a21a-69e1da3a6411","74e75ad3-e6fd-50c5-ab10-bd85837d7a71","대파","1","개","false",
"dda3be80-36c6-510b-aa26-ed0d1318547d","fc769196-2ac9-5391-a21a-69e1da3a6411","71a92339-42db-5de8-aa16-ce1e983bfb53","간장","1",,"false",
"67e115d3-35d2-561f-a667-4ab7ff089022","c0990a6a-abee-5923-a2c8-7f9ca8d7a41e","68534698-a2a7-5dc7-af4e-fbbc8888b928","밥","1","개","false",
"0a4d9569-b1f5-5b84-aad3-8ceff86bd971","c0990a6a-abee-5923-a2c8-7f9ca8d7a41e","ef40a5b9-8db8-5b0e-af76-86b51e6d23b0","콩나물","1","g","false",
"9dc79c37-39c9-5950-ae9e-9509a95cd133","c0990a6a-abee-5923-a2c8-7f9ca8d7a41e","7bfe489d-67f0-571e-a213-70058b7a74eb","시금치","1","g","false",
"495252d1-4865-5a3b-a7ac-f477bb297300","c0990a6a-abee-5923-a2c8-7f9ca8d7a41e","7e571cf4-2dd4-555a-a061-8d562471268b","고추장","1",,"false",
"9f056ff7-624e-5a07-af9f-8d3cfcd48514","13847809-2658-54bc-a29f-e772a9e7f199","1ba8841e-a026-541f-aee9-d12ed698f1b5","쌀","1",,"false",
"c19e98da-9b25-5b30-a4eb-69765df2a960","13847809-2658-54bc-a29f-e772a9e7f199","ef40a5b9-8db8-5b0e-af76-86b51e6d23b0","콩나물","1","g","false",
"4bf82244-b062-5c84-ad98-b49b1b1e7432","13847809-2658-54bc-a29f-e772a9e7f199","71a92339-42db-5de8-aa16-ce1e983bfb53","간장","1",,"false",
"d529a030-3fe7-5726-a964-3b7654e13cd8","13847809-2658-54bc-a29f-e772a9e7f199","220d2350-548c-52b1-aa81-656884b53f58","참기름","1",,"false",
"3acaf6a8-b190-5870-a38a-4c199afcea0f","8b4ec4fd-3ba3-5af8-ae94-ea3f56b1f859","68534698-a2a7-5dc7-af4e-fbbc8888b928","밥","1","개","false",
"bb37ac73-7128-5288-a1f1-0bb53493dc65","8b4ec4fd-3ba3-5af8-ae94-ea3f56b1f859","f3ec435d-c9f2-56c7-a230-5689db3f2dd7","참치캔","1","g","false",
"f3c9fb6a-808d-5c5a-a472-5207bd9cae9b","8b4ec4fd-3ba3-5af8-ae94-ea3f56b1f859","1fcd6796-5ac3-519f-af49-58f4278ae9a3","김","1","g","false",
"822a4773-5776-5027-a840-7f7cbad9edb7","8b4ec4fd-3ba3-5af8-ae94-ea3f56b1f859","09303d52-fa0a-5aa9-a6b6-93d1a9274857","마요네즈","1",,"false",
"0519ded8-195e-567d-adc3-f9eb6af659b7","415aa7c5-2a17-5047-a458-671b536a9fe7","68534698-a2a7-5dc7-af4e-fbbc8888b928","밥","1","개","false",
"b6ed735e-4a5a-5d4f-ae6e-84598e6fd2a2","415aa7c5-2a17-5047-a458-671b536a9fe7","cf1af438-285c-5903-ad80-39dda1456486","카레가루","1",,"false",
"1811644c-065f-5bfc-aba3-c58b095a8b3b","415aa7c5-2a17-5047-a458-671b536a9fe7","eed38381-5997-57d0-a926-e89b837b331f","감자","1","개","false",
"7bc64b48-1d11-50e2-a84b-05cfa8895435","415aa7c5-2a17-5047-a458-671b536a9fe7","1f962203-6e89-5d18-ac5c-0700b39b70e1","당근","1","개","false",
"2317846f-0eae-5f0a-a446-3b486e6d997e","e172756c-9462-509a-a323-516fab4f31c6","68534698-a2a7-5dc7-af4e-fbbc8888b928","밥","1","개","false",
"b71fc489-0a5a-56d9-a9e0-f113c1b8f82d","e172756c-9462-509a-a323-516fab4f31c6","f6d5cf37-9fc7-5e61-acb1-a018610756ef","짜장소스","1",,"false",
"8136a8eb-8c91-5205-a0a7-36266bc375a4","e172756c-9462-509a-a323-516fab4f31c6","f15b1235-1488-59e1-ad2c-e211b6e6e7d0","양파","1","개","false",
"84ddf384-849e-569f-a129-fade55e94fc0","e172756c-9462-509a-a323-516fab4f31c6","a359e6ff-b972-5c98-a622-caa6abf15635","돼지고기","1","g","false",
"98a805f2-3930-590f-af78-ac5d69c691c6","9cf2dcac-d37e-520a-a909-4d824c1ecece","68534698-a2a7-5dc7-af4e-fbbc8888b928","밥","1","개","false",
"170ebb38-9712-538d-aa99-4498db415bcf","9cf2dcac-d37e-520a-a909-4d824c1ecece","73de1c78-34f5-5bf8-a3ef-2052107a7860","달걀","1",,"false",
"d54d69b9-1e0b-53cb-a9ec-61ae98df24c9","9cf2dcac-d37e-520a-a909-4d824c1ecece","0b769a96-d66b-5c60-a387-8b9b7a637a2a","케첩","1",,"false",
"f94a580a-3efa-59cf-a0f6-94244572a3f2","9cf2dcac-d37e-520a-a909-4d824c1ecece","f15b1235-1488-59e1-ad2c-e211b6e6e7d0","양파","1","개","false",
"cd077cc7-744c-546c-a086-89feb1c5f583","4896ad54-0c5e-5309-af6b-4d0907792e00","68534698-a2a7-5dc7-af4e-fbbc8888b928","밥","1","개","false",
"3331bce6-025b-5d54-ae53-f84aa9997ada","4896ad54-0c5e-5309-af6b-4d0907792e00","f3ec435d-c9f2-56c7-a230-5689db3f2dd7","참치캔","1","g","false",
"ac09a431-19c7-54f7-a9dc-924a6d1da3aa","4896ad54-0c5e-5309-af6b-4d0907792e00","09303d52-fa0a-5aa9-a6b6-93d1a9274857","마요네즈","1",,"false",
"2d0c4df5-bdab-519a-a1bb-e443f0847292","4896ad54-0c5e-5309-af6b-4d0907792e00","1fcd6796-5ac3-519f-af49-58f4278ae9a3","김","1","g","false",
"aef63401-31df-5dc7-ac0e-8e4d883fba11","bb5473a3-0885-52b5-ac93-cb2e24de3231","0e784040-78f2-5daf-a1fa-5b3acc195402","소면","1","봉","false",
"f773af8e-37b5-5131-adf2-24f8d5c3dc4a","bb5473a3-0885-52b5-ac93-cb2e24de3231","74e75ad3-e6fd-50c5-ab10-bd85837d7a71","대파","1","개","false",
"14bf7b7c-65d7-5fa3-a3e8-d8129ac3e010","bb5473a3-0885-52b5-ac93-cb2e24de3231","73de1c78-34f5-5bf8-a3ef-2052107a7860","달걀","1",,"false",
"9a69f758-e782-580d-ae1d-5c23c7a19155","bb5473a3-0885-52b5-ac93-cb2e24de3231","1fcd6796-5ac3-519f-af49-58f4278ae9a3","김","1","g","false",
"36477053-152d-546a-ad51-ec1e2285faa3","e6c92875-8418-5d34-a0cd-6e682a297924","0e784040-78f2-5daf-a1fa-5b3acc195402","소면","1","봉","false",
"cbcd3500-48e4-52d4-a898-95b7f70a6c58","e6c92875-8418-5d34-a0cd-6e682a297924","7e571cf4-2dd4-555a-a061-8d562471268b","고추장","1",,"false",
"4899d645-4228-5c47-a433-9eebdcfad84e","e6c92875-8418-5d34-a0cd-6e682a297924","321d4ec6-8fb3-599a-ac8a-27b21bf057fd","오이","1","개","false",
"451f389f-93af-569f-a196-5f685e95b8f7","e6c92875-8418-5d34-a0cd-6e682a297924","e98bde9b-25a7-571f-aa02-68f40a064d30","김치","1","개","false",
"90dd4e69-4a6f-5c1e-a07b-a5b0490f7f5a","708b99fb-5464-5c07-a0d5-e2a8455806eb","60ebfc4b-5279-5976-af2a-fa04cb48241e","칼국수면","1","봉","false",
"ba93df78-b58d-53b1-a1a8-66d01a7c4e0e","708b99fb-5464-5c07-a0d5-e2a8455806eb","d1b2aac2-c5d2-5d6c-a924-136d4d37e981","애호박","1","개","false",
"de75c04d-1988-5795-a64f-6f89a4a824f6","708b99fb-5464-5c07-a0d5-e2a8455806eb","eed38381-5997-57d0-a926-e89b837b331f","감자","1","개","false",
"c20644bd-89e7-57a8-a0ea-0115d1625b69","708b99fb-5464-5c07-a0d5-e2a8455806eb","74e75ad3-e6fd-50c5-ab10-bd85837d7a71","대파","1","개","false",
"4da7db41-ce4d-5b86-aa2e-65b0f9c22268","fae53160-f269-577f-ae6c-7accd5310304","f850e4b5-94cb-5a3c-ab82-ab91c9c0acaa","수제비","1","봉","false",
"06b49eda-59b1-5918-a8eb-a63ec8c40c8a","fae53160-f269-577f-ae6c-7accd5310304","eed38381-5997-57d0-a926-e89b837b331f","감자","1","개","false",
"35a28df0-1b3d-5188-abfb-64faf4bd7184","fae53160-f269-577f-ae6c-7accd5310304","d1b2aac2-c5d2-5d6c-a924-136d4d37e981","애호박","1","개","false",
"635386fb-4097-5af6-ae9e-7f6bf5f34c49","fae53160-f269-577f-ae6c-7accd5310304","74e75ad3-e6fd-50c5-ab10-bd85837d7a71","대파","1","개","false",
"45ce6f57-62c3-5a85-abe5-03a1010e400a","66c70c9c-d6db-5265-aa5f-b4dfc4f9af20","e50d626d-7a7e-50fc-a07a-8d42b09be0c6","냉면","1","봉","false",
"ab9fb999-1a6a-5cea-a788-e88820c162fd","66c70c9c-d6db-5265-aa5f-b4dfc4f9af20","321d4ec6-8fb3-599a-ac8a-27b21bf057fd","오이","1","개","false",
"c1b2da5e-fca0-52ce-aa34-af29014e4a58","66c70c9c-d6db-5265-aa5f-b4dfc4f9af20","73de1c78-34f5-5bf8-a3ef-2052107a7860","달걀","1",,"false",
"7d9405d2-b168-5a66-adab-dc6e3094b421","66c70c9c-d6db-5265-aa5f-b4dfc4f9af20","ed9cd8b9-438a-5d39-a357-eabf80382141","무","1","개","false",
"aeaf960a-69d0-5369-ac1e-f34017a2ac76","99b72307-f98a-588c-a067-cb13522ba956","0fb14349-f6ff-5440-abcd-c31f5108cf8c","라면","1","봉","false",
"c67bce4b-4773-5a3e-a7c7-04729618c825","99b72307-f98a-588c-a067-cb13522ba956","0fd03224-6727-5bfc-a85b-d2cde7d47014","떡볶이떡","1","봉","false",
"b62af36d-1384-5a4a-a747-35fa2bc1e190","99b72307-f98a-588c-a067-cb13522ba956","7e571cf4-2dd4-555a-a061-8d562471268b","고추장","1",,"false",
"f9be1fa3-16cf-554f-a2ab-5936ead0174f","99b72307-f98a-588c-a067-cb13522ba956","e2ace7ac-a8ad-5f75-aa94-7f0224836edd","어묵","1","g","false",
"a0d31b91-0a04-56aa-a0b6-835b57fdcf85","066e5aa8-9120-52ed-a05c-05a3e3520157","0fd03224-6727-5bfc-a85b-d2cde7d47014","떡볶이떡","1","봉","false",
"2a7e5170-5939-5c97-a70b-8a275dce9ad8","066e5aa8-9120-52ed-a05c-05a3e3520157","7e571cf4-2dd4-555a-a061-8d562471268b","고추장","1",,"false",
"7c93d9ab-d70f-52e7-a4b6-eaeb772c4187","066e5aa8-9120-52ed-a05c-05a3e3520157","e2ace7ac-a8ad-5f75-aa94-7f0224836edd","어묵","1","g","false",
"7e34bfcf-87c4-5d8a-afad-de001166d5db","066e5aa8-9120-52ed-a05c-05a3e3520157","74e75ad3-e6fd-50c5-ab10-bd85837d7a71","대파","1","개","false",
"629061f6-6875-5d05-acf3-710b4d7dbe90","1f6fab08-1427-54d8-a268-edc0fd18e0d2","0e784040-78f2-5daf-a1fa-5b3acc195402","소면","1","봉","false",
